0.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.345,0,0,0,0,0,0,0,0.64261,0,0,0,0,0,0,0
1.355,0,0,0,0,0,0,0,3.3467,0,0,0,0,0,0,0
1.365,0,0,0,0,0,0,0,7.6653,0,0,0,0,0,0,0
1.375,0,0,0,0,0,0,0,17.129,0,0,0,0,0,0,0
1.385,0,0,0,0,0,0,0,25.973,0,0,0,0,0,0,0
1.395,0,0,0,0,0,0,0,25.26,0,0,0,0,0,0,0
1.405,0,0,0,0,0,0,0,27.005,0,0,0,0,0,0,0
1.415,0,0,0,0,0,0,0,20.819,0,0,0,0,0,0,0
1.425,0,0,0,0,0,0,0,16.602,0,0,0,0,0,0,0
1.435,0,0,0,0,0,0,0,11.775,0,0,0,0,0,0,0
1.445,0,0,0,0,0,0,0,12.089,0,0,0,0,0,0,0
1.455,0,0,0,0,0,0,0,14.042,0,0,0,0,0,0,0
1.465,0,0,0,0,0,0,0,11.839,0,0,0,0,0,0,0
1.475,0,0,0,0,0,0,0,12.748,0,0,0,0,0,0,0
1.485,0,0,0,0,0,0,0,9.4135,0,0,0,0,0,0,0
1.495,0,0,0,0,0,0,0,7.5047,0,0,0,0,0,0,0
1.505,0,0,0,0,0,0,0,5.6456,0,0,0,0,0,0,0
1.515,0,0,0,0,0,0,0,5.5713,0,0,0,0,0,0,0
1.525,0,0,0,0,0,0,0,4.356,0,0,0,0,0,0,0
1.535,0,0,0,0,0,0,0,1.6916,0,0,0.67183,0,0,0,0
1.545,0,0,0,0,0,0,0,1.3219,0,0,0,0,0,0,0
1.555,0,0,0,0,0,0,0,0.75548,0,0,0,0,0,0,0
1.565,0,0,0,0,0,0,0,0.61025,0,0,1.2926,0,0,0,0
1.575,0,0,0,0,0,0,0,0.33474,0,0,4.4669,0,0,0,0
1.585,0,0,0,0,0,0,0,0.26442,0,0,10.082,0,0,0,0
1.595,0,0,0,0,0,0,0,0.26112,0,0,13.689,0,0,0,0
1.605,0,0,0,0,0,0,0,0.12894,0,0,23.966,0,0,0,0
1.615,0,0,0,0,0,0,0,0,0,0,21.242,0,0,0,0
1.625,0,0,0,0,0,0,0,0,0,0,18.584,0,0,0,0
1.635,0,0,0,0,0,0,0,0,0,0,26.647,0,0,0,0
1.645,0,0,0,0,0,0,0,0.18411,0,0,25.154,0,0,0,0
1.655,0,0,0,0,0,0,0,0,0,0,23.695,0,0,0,0
1.665,0,0,0,0,0,0,0,0,0,0,18.272,0,0,0,0
1.675,0,0,0,0,0,0,0,0,0,0,14.105,0,0,0,0
1.685,0,0,0,0,0,0,0,0,0,0,7.8055,0,0,0,0
1.695,0,0,0,0,0,0,0,0,0,0,3.8568,0,0,0,0
1.705,0,0,0,0,0,0,0,0,0,0,4.3563,0,0,0,0
1.715,0,0,0,0,0,0,0,0,0,0,2.1528,0,0,0,0
1.725,0,0,0,0,0,0,0,0,0,0,1.5959,0,0,0,0
1.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.775,0,0,0,0,0,0,0,0,0,0,0.50243,0,0,0,0
1.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.055,0,0,0,0,0,0,0,0.039325,0,0,0,0,0,0,0
2.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.095,0,0,0,0,0,0,0,0.037838,0,0,0,0,0,0,0
2.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.145,2.3734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.165,0,0,0,0,0,0,0,0.035431,0,0,0,0,0,0,0
2.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.185,0,0,0,0,0,0,0,0.034785,0,0,0,0,0,0,0
2.195,0,0,0,0,0,0,0,0.034469,0,0,0,0,0,0.42894,0
2.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.225,0,0,0,0.13915,0,0,0,0,0,0,0,0,0,0.41745,0
2.235,0,0,0,0.27582,0,0,0,0.033246,0,0,0,0,0,0,0
2.245,2.1667,0,0,0,0,0,0,0.03295,0,0,0,0,0,0,0
2.255,0,0,0,0.67737,0,0,0,0,0,0,0,0,0,1.2193,0
2.265,0,0.25657,0,0.6714,0,0,0,0,0,0,0,0,0.033884,0.40284,0
2.275,0,0,0,0.66551,0,0,0,0.064174,0,0,0,0,0.10076,1.1979,0
2.285,0,0,0,0.6597,0,0,0,0.031807,0,0,0,0,0.26635,0,0
2.295,0,0,0,0.13079,0,0,0,0.063061,0,0,0,0,0.49506,1.5695,0
2.305,0,0,0,0.6483,0,0,0,0.031257,0,0,0,0,0.68708,2.3339,0
2.315,0,0,0,1.0283,0,0,0,0.12395,0,0,0,0,0.90821,2.3138,0
2.325,0,0,0,0.76463,0,0,0,0.030722,0,0,0,0,1.5757,3.0585,0
2.335,0,0,0,1.0108,0,0,0,0.091378,0,0,0,0,2.7738,3.4114,0
2.345,0,0,0,1.7538,0,0,0,0.0604,0,0,0,0,3.6985,3.7582,0
2.355,0,0,0,1.2421,0,0,0,0.029944,0,0,0,0,4.8582,3.3537,0
2.365,1.9524,0,0,1.6011,0,0,0,0.029691,0,0,0,0,5.9672,5.1729,0
2.375,0,0,0,1.4656,0,0,0,0.029442,0,0,0,0,7.6736,6.595,0
2.385,0,0,0,1.8166,0,0,0,0.029196,0,0,0,0,8.0984,6.5398,0
2.395,1.9038,0.22947,0,2.2819,0,0,0,0.086857,0,0,0,0,9.0613,4.6838,0
2.405,0,0.22757,0,1.7865,0,0,0,0.057424,0,0,0,0,8.5052,1.7865,0
2.415,0,0,0,3.1892,0,0,0,0,0,0,0,0,9.0012,3.5435,0
2.425,0,0,0,3.9829,0,0.10792,0,0.19768,0,0,0,0,9.2227,5.623,0
2.435,0,0,0,2.5561,0,0.21407,0,0.084027,0,0,0,0,8.2676,4.5312,0
2.445,0,0,0,2.7657,0,0.10616,0,0.02778,0,0,0,0,6.8043,4.1485,0
2.455,0,0.21839,0,2.8575,0,0.21059,0,0.027554,0,0,0,0,6.1145,5.1435,0
2.465,0,0,0,2.8344,0,0.10444,0,0.13666,0,0,0,0,4.4915,5.7821,0
2.475,0,0.21488,0,1.6869,0,0,0,0.18978,0,0,0,0,3.4053,5.0607,0
2.485,0,0.21315,0,2.6774,0,0.20554,0,0.16136,0,0,0,0,2.7868,5.3547,0
2.495,0,0.4229,0,3.6519,0,0.40779,0,0.13339,0,0,0,0,1.7313,4.3159,0
2.505,0,0.20976,0,3.4033,0,0.30341,0,0.10586,0.62929,0,0,0,1.3574,5.2696,0
2.515,0,0.4162,0,3.3762,0,0,0,0.078766,0,0,0,0,1.0168,6.8614,0
2.525,0,0,0,2.3771,0,0.4977,0,0.10419,0,0,0,0,0.5453,3.5657,0
2.535,0,0,0,2.2512,0,0.59254,0,0.10337,0.61448,0,0,0,0.56806,4.1808,0
2.545,0,0.60966,0,3.2971,0,0.78385,0.93395,0.20512,0,0,0,0,0.50992,1.2763,0
2.555,0,0.20163,0,2.6382,0,1.0694,0,0.1272,0,0,0,0,0.61246,1.8995,0
2.565,1.6598,0.60019,0,2.513,0,0.67522,0,0.15145,0,0,0,0,0.55485,3.7694,0
2.575,0,0.59554,0,3.4285,0,1.1485,0.45616,0.12523,0,0,0,0,0.49811,4.6753,0
2.585,0,0.59094,0,2.268,0,1.5196,0,0.099411,0.59094,0,0.23689,0,0.67636,3.4021,0
2.595,1.6216,0.5864,0,3.2736,0,0.56545,1.3475,0.14797,0.5864,0,0,0,0.30977,3.069,0
2.605,0,0,0,2.1318,0,1.1222,0.44571,0.09789,1.7457,0,0,0,0.61479,2.4364,0
2.615,3.1939,0.57746,0,1.8133,0,1.4849,1.3269,0.097143,0.57746,0,0,0,0.9914,2.4178,0
2.625,1.5848,0.76409,0,2.5993,0,2.3025,1.7558,0.072303,0.57307,0,0.22973,0,0.50454,1.1997,0
2.635,0,0.56873,0,3.0757,0,2.0109,1.3069,0.023918,0.56873,0,0,0,0.72605,2.0836,0
2.645,1.5609,0.94072,0,3.5449,0,2.0864,0.86467,0.16617,1.1289,0,0,0,0.8945,2.3632,0
2.655,0,0.56019,0,2.6387,0,2.3408,1.2872,0.18848,1.6806,0,0,0,0.69049,2.3455,0
2.665,0,1.112,0,0.96996,0,3.6636,0.42587,0.070149,1.112,0,0,0,0.66084,2.3279,0
2.675,1.5261,0.91974,0,2.5031,0,2.4833,1.2681,0.2785,1.6555,0,0,0,0.7045,2.0217,0
2.685,1.5147,0.73032,0,2.3889,0,3.1691,2.5173,0.092144,1.6432,0,0,0,0.5787,0.57334,0
2.695,0,1.2686,0,2.0867,0,4.2815,2.0822,0.16006,1.0874,0,0,0,0.52654,2.2764,0
2.705,1.4924,1.619,0,2.6362,0,3.3826,2.8936,0.24966,3.238,0,0,0,0.54641,1.9771,0
2.715,0,1.25,0,1.9626,0,4.6492,2.462,0.24783,1.6071,0,0,0,0.51881,1.9626,0
2.725,1.4706,1.5953,1.6896,1.9482,2.2059,5.2133,2.4439,0.3802,1.5953,0,0,0,0.9598,1.6699,0
2.735,2.9197,1.2318,0,1.1051,0,4.4966,1.6174,0.15541,3.1674,0,0,0,0.76688,1.6577,0
2.745,1.4493,1.2228,0,1.6456,0,5.3903,2.007,0.30856,1.0481,0,0.21008,0,0.55367,1.6456,0
2.755,0,1.3874,0,1.906,0,5.5185,1.9925,0.2188,2.081,0,0.62568,0,0.8474,0.27229,0
2.765,0,1.8939,0,1.5318,0,5.1466,4.3518,0.23894,1.5495,0,0.41411,0,0.70485,1.3516,0
2.775,0,1.5384,0,1.2524,0,5.4392,4.3205,0.28036,4.1023,0,0.20556,0,0.49662,1.0735,0
2.785,4.2238,2.5456,0,2.3093,0,4.582,4.6795,0.1927,1.5273,0,0.40818,0,0.60512,1.3323,0
2.795,1.3979,2.6959,3.2121,1.7637,0,3.7369,1.5487,0.23384,2.0219,0,0.20263,0,0.55629,1.3227,0
2.805,2.7758,1.8402,0,1.6636,0,3.3877,4.613,0.16886,2.0075,0,0,0,0.50815,1.0507,12.491
2.815,2.7561,2.8238,0,1.4779,0,4.0044,0.76338,0.23053,3.9866,0,0.19976,0,0.76778,1.0432,0
2.825,0,2.8039,0,1.5538,0,3.4194,4.5479,0.16647,1.9792,0,0.19835,0,0.54454,0.77688,0
2.835,0,2.7841,0,1.8,0,3.4743,1.5053,0.1653,4.9131,0,0.39391,0,0.54071,0.77141,0
2.845,0,2.9272,0,1.3618,0,2.5874,4.8579,0.24621,4.8787,0,0,0,0.42953,1.2767,0
2.855,1.3397,0.80742,0,1.6903,2.0096,2.7251,4.0818,0.16299,4.3601,0,0.19421,0,0.70377,1.7748,0
2.865,2.6608,1.9243,3.0571,1.091,0,2.0875,2.5794,0.20232,2.8865,0,0.19285,0,0.55062,1.2589,0
2.875,2.6423,1.7517,4.5538,1.8336,0,1.382,2.1956,0.34156,2.3887,0,0.19151,0,0.63092,0.50006,0
2.885,1.312,2.5303,1.5074,0.9932,0,1.6012,4.7241,0.21948,2.8466,0,0,0,0.60567,0.4966,0
2.895,0,2.1987,0,1.4795,0,1.4387,3.6089,0.23778,2.3558,0,0.37775,4.4911,0.58075,0.73976,0
2.905,0,2.9635,2.9735,1.4694,0,1.504,4.3009,0.33454,2.8075,0,0.18758,0,0.55616,0.73468,0
2.915,1.2851,3.0981,0,1.135,0,0.82155,3.9155,0.25407,3.7177,0,0.74517,4.4296,0.69555,0.48643,0
2.925,1.2764,2.6154,1.4665,1.6909,0,1.1127,3.8888,0.32998,3.2308,0,0.55506,0,0.52826,1.4493,0
2.935,0,3.056,1.4565,1.4395,0,0.58938,5.969,0.40485,2.7504,6.6937,0.73505,0,0.54485,0.71974,0
2.945,0,1.973,1.4466,1.3503,0,0.58538,2.4412,0.36381,5.0083,0,0.73007,0,0.50107,1.1914,0
2.955,1.2506,3.7685,1.4368,1.1045,0,0.79946,3.8102,0.47547,2.7133,0,0.54385,4.3105,0.61713,0.9467,0
2.965,0,2.5453,1.4272,0.62689,0,0.21657,4.1286,0.56672,4.4918,0,0.72025,0,0.77116,0.94033,0
2.975,1.2338,2.9744,4.2528,1.0897,0,0.14341,3.4174,0.56291,6.2462,0,0,4.2528,0.70706,0.70051,0
2.985,2.4511,2.9545,1.4081,1.0051,0,0.2849,3.734,0.52187,5.3181,0,0.17766,4.2243,0.74135,0.23194,0
2.995,0,4.1087,0,1.2288,0,0.1415,4.3835,0.59245,2.2011,0,0.7059,0,0.77517,0,0
3.005,1.2093,2.0407,2.7789,1.2206,0,0.42168,1.3398,0.51495,3.0611,0,0.1753,0,0.78927,0.91546,0
3.015,2.4026,2.4616,0,0.9094,0,0.13963,3.9928,0.67596,3.4752,0,0.69656,0,0.6693,0.9094,0
3.025,2.3868,2.4454,1.3711,1.4304,0,0.34677,3.9664,0.6352,5.1784,0,0.17299,0,0.93084,0.4517,0
3.035,1.1855,1.5719,1.3621,0.74788,0,0.27559,2.2985,0.39664,3.4296,0,0.68741,0,0.71712,0.44873,0
3.045,1.1778,3.549,1.3532,1.0402,0,0.34223,2.2835,0.4836,4.6847,0,0.85363,0,0.59993,0.89157,0
3.055,0,2.1155,0,1.0334,1.7551,0.136,1.6204,0.67617,3.8079,0,0.33922,0,0.68914,0.88574,0
3.065,1.1624,3.643,2.6711,1.1,1.7436,0.33778,1.9318,0.61873,2.5221,0,0.84253,4.0067,0.61063,0.87997,0
3.075,1.1549,2.3665,1.3269,0.87426,0,0.13423,0.95962,0.49177,4.5938,6.098,1.0045,0,0.6802,1.53,0
3.085,0,1.9363,6.5915,1.0857,0,0.33341,0,0.80268,1.2447,0,0.83164,3.9549,0.65754,1.52,0
3.095,1.14,3.9849,0,0.93491,1.71,0.39751,0.94726,0.81484,4.9468,0,0.82627,3.9294,0.617,0.21575,0
3.105,2.2653,3.1401,1.3014,1.4291,0,0.13165,0.31372,0.72347,4.915,0,0.49257,0,0.84743,1.2862,0
3.115,1.1254,2.8487,1.293,0.85195,0,0.26162,0.31171,0.94133,2.4417,0,0.97883,0,0.6091,0.85195,0
3.125,0,3.5044,0,1.1992,1.6773,0.4549,0,0.95232,2.0218,0,0.81048,0,0.87222,1.2698,0
3.135,1.1111,2.4107,2.5532,0.84111,0,0.64572,0.30775,0.72659,1.6071,0,0.96639,3.8297,0.74285,1.0514,0
3.145,2.2081,1.5969,2.537,0.97507,1.6561,0.44913,0.30579,1.0914,1.9962,0,0.96025,0,1.0369,0.83577,0
3.155,0,3.3059,2.5209,1.1073,0,0.63756,0.60772,0.76746,3.967,0,1.1132,0,0.66361,0.83048,0
3.165,0,2.628,0,1.3754,0,0.12671,0,0.71288,3.942,0,0.31605,3.7575,0.86766,1.2379,0
3.175,2.1666,3.2643,0,0.75172,0,0.37773,0.30004,0.90609,1.1752,0,0.94219,3.7339,0.72425,0.61504,0
3.185,2.153,3.1141,2.4736,0.88282,0,0.87585,0.29816,1.1296,2.7249,0,0.78023,0,0.71971,1.2224,0
3.195,2.1395,2.5789,1.2291,0.8773,0,0.43519,0,0.91105,3.4815,0,1.0855,0,0.73224,0.40491,0
3.205,1.0631,2.3065,3.6643,1.1401,0,0.18535,0.29445,1.067,3.4598,0,1.0787,0,0.79537,0.60358,0
3.215,1.0565,2.9289,2.4277,0.99972,0,0.55259,0,0.86761,3.0563,0,0.45944,3.6415,1.0259,0.39989,0
3.225,0,2.9108,2.4127,1.0598,1.5749,0.24407,0,0.95804,2.278,0,1.2176,3.619,0.85239,0.39741,0
3.235,2.0869,1.0062,0,0.78992,0,0.60642,0,1.0156,2.264,0,1.3613,0,0.59797,1.5798,0
3.245,0,2.5,1.1915,1.0467,1.5556,0.90403,0,1.0724,0.375,0,1.0523,3.5745,0.95747,1.1776,0
3.255,1.0307,2.9816,2.3684,0.71522,1.546,0.71878,0,1.301,2.6089,0,0.89644,0,0.96801,0.78024,0
3.265,3.0731,2.4695,0,1.2924,0,0.41673,0.85119,1.3242,1.1113,0,0.74247,0,0.70118,0.38773,0
3.275,1.0181,1.8408,3.5093,1.0277,3.0544,0.7692,0.282,1.2542,1.1045,0,1.0331,0,0.53483,0,0
3.285,3.0358,2.0736,2.3253,1.0852,0,0.47048,0,1.1542,1.4637,0,1.3202,0,0.61213,1.7236,0
3.295,0,2.061,4.6225,1.1421,0,0.23381,0,1.1778,0.72742,0,0.87481,3.4668,0.7365,0.95176,0
